record id,contact id,meeting date,survey status
zcrm_541949010915980948,zcrm_975625516399956927,09/04/2025 17:46,survey completed
zcrm_922086010629807076,zcrm_646786910727120269,04/09/2024 20:25,call 3
zcrm_310180565577385569,zcrm_443210164071885024,25/09/2024 19:47,survey completed
zcrm_352041628357893877,zcrm_693084208502921261,27/07/2025 22:45,call 4
zcrm_833770053017577098,zcrm_529029777677161057,13/04/2025 05:56,call 1
zcrm_433498895931048947,zcrm_694304907131580878,20/10/2024 00:26,survey failed
zcrm_149155277709552666,zcrm_329933447779629893,09/07/2025 01:29,call 5
zcrm_843628593440520028,zcrm_157987418579051757,22/05/2025 01:32,call 4
zcrm_552298863743041610,zcrm_523525192788343408,04/03/2025 05:22,call 5
zcrm_109261306629053252,zcrm_199386771794449340,20/08/2024 08:39,call 5
zcrm_449381353815496922,zcrm_603819917659794889,05/07/2024 06:13,survey completed
zcrm_427987070429605166,zcrm_658830341339676958,28/08/2024 23:36,survey failed
zcrm_459981191099031756,zcrm_188174898311553273,21/12/2024 05:45,call 2
zcrm_752121801573708403,zcrm_797478188782977485,21/03/2025 16:59,call 1
zcrm_640716580746076612,zcrm_901928486973013595,11/03/2025 20:41,call 1
zcrm_326953512781737517,zcrm_558570957303569609,02/05/2025 06:28,survey completed
zcrm_357854871004932483,zcrm_694952764632466396,09/12/2024 01:49,survey completed
zcrm_192660555566975909,zcrm_321115110488539445,24/07/2025 18:19,call 1
zcrm_183232981218953028,zcrm_761181185052025911,06/01/2025 04:43,call 1
zcrm_392604043840814957,zcrm_644793899681499760,20/06/2025 05:08,call 1
zcrm_628778988018534967,zcrm_645296799529156165,03/11/2024 15:45,call 1
zcrm_026139731944432681,zcrm_207700598751445742,28/10/2024 14:22,survey completed
zcrm_469138535171419577,zcrm_403877399446059908,01/11/2024 04:54,call 3
zcrm_992221617874726639,zcrm_076276662235225966,01/03/2025 15:33,survey completed
zcrm_937116042375655622,zcrm_837347700706036949,01/03/2025 04:09,call 3
zcrm_006661289460333757,zcrm_475230104374680640,28/09/2024 02:12,call 1
zcrm_887869449691633946,zcrm_235707782521850852,02/09/2025 22:11,survey failed
zcrm_496939275882742366,zcrm_981991737409654980,22/11/2024 13:41,call 1
zcrm_962227687334383792,zcrm_698163374699826238,15/03/2025 20:23,call 4
zcrm_404147092040456584,zcrm_288334013135086056,26/11/2024 14:35,survey completed
zcrm_565575648988975297,zcrm_695719330606861650,27/08/2024 12:06,call 4
zcrm_095064962317690355,zcrm_728706432945621694,07/11/2024 05:32,survey completed
zcrm_488441914157022999,zcrm_880829436579131805,28/02/2025 10:05,call 2
zcrm_889408977932957190,zcrm_981987023116506653,03/02/2025 14:13,call 5
zcrm_610643350353971191,zcrm_374090925419833167,05/01/2025 15:59,call 2
zcrm_987932809604722035,zcrm_304145311144720125,26/05/2025 10:49,call 2
zcrm_488136685302091751,zcrm_469768010946322659,28/04/2025 13:13,survey failed
zcrm_537946937466957934,zcrm_534195880036107906,09/05/2025 20:18,call 1
zcrm_117521658130118052,zcrm_841550950947510853,03/04/2025 12:13,call 4
zcrm_290782989006466129,zcrm_366774638880902467,04/08/2024 13:35,call 1
zcrm_904943867693040386,zcrm_570731508126080562,30/03/2025 17:46,call 1
zcrm_176660698531581281,zcrm_105808909100337029,07/08/2025 06:40,call 2
zcrm_207750156189489645,zcrm_888238231898639919,28/01/2025 16:12,call 5
zcrm_963497729287137746,zcrm_119329306435682269,16/04/2025 10:13,call 1
zcrm_258418229952601793,zcrm_768324781072840716,19/01/2025 09:07,call 5
zcrm_487251602358735792,zcrm_692088208760245954,03/09/2025 11:17,call 2
zcrm_805869663707822954,zcrm_641295773369652914,10/10/2024 20:53,survey completed
zcrm_843711232429655614,zcrm_535597772095874557,24/07/2025 16:48,call 1
zcrm_087345648717682922,zcrm_917032516503260870,30/03/2025 08:09,survey completed
zcrm_400742364297732314,zcrm_960028680663022309,13/09/2025 04:10,call 2
zcrm_324510078979157954,zcrm_596655131285950886,05/07/2024 08:31,call 5
zcrm_679782739191166102,zcrm_505332307862340287,04/07/2025 03:52,survey failed
zcrm_788805566123570238,zcrm_102919743045462436,22/08/2025 04:43,survey failed
zcrm_871776582156372774,zcrm_820316787301131036,06/11/2024 16:00,call 5
zcrm_729769800352452322,zcrm_537212313793622226,05/02/2025 17:01,call 1
zcrm_462879682810379033,zcrm_274682574883419620,22/10/2024 03:54,survey failed
zcrm_982470037487697625,zcrm_296564082526797549,26/08/2024 22:16,survey completed
zcrm_244242253500580035,zcrm_501845299371330618,21/07/2025 03:48,call 1
zcrm_934540724698043946,zcrm_364153028138911761,20/12/2024 15:32,call 3
zcrm_849071596559793043,zcrm_932231268241523305,13/11/2024 22:04,call 2
zcrm_624817902528665129,zcrm_735385122674598322,26/02/2025 09:58,call 5
zcrm_318051120440405163,zcrm_897025101453115204,03/06/2025 16:16,call 2
zcrm_298183587155602249,zcrm_168260260024536134,10/06/2025 11:48,call 1
zcrm_573921469233313816,zcrm_617247314276144622,04/08/2025 10:42,call 1
zcrm_442005975496777100,zcrm_491580747680138597,09/10/2024 13:08,survey failed
zcrm_098626492454246805,zcrm_177604502519436029,28/07/2024 20:02,call 5
zcrm_866734362127965591,zcrm_686906910108110548,10/11/2024 05:52,call 4
zcrm_867498585534236760,zcrm_635767555228311821,23/02/2025 12:13,call 5
zcrm_386888834630294855,zcrm_949854987882945372,15/09/2024 17:48,call 3
zcrm_190340837370026332,zcrm_733792367549082338,18/10/2024 01:22,call 5
zcrm_137538566316683853,zcrm_551290184272740350,10/08/2024 05:25,call 4
zcrm_363285815976559313,zcrm_545200281670134290,13/07/2025 17:10,call 3
zcrm_710884005690707662,zcrm_933218525260031516,05/06/2025 06:24,call 3
zcrm_047597542970955842,zcrm_128385478279231398,06/05/2025 19:34,call 4
zcrm_375390315043172628,zcrm_502789537615323829,29/08/2024 23:43,call 2
zcrm_778118665992680277,zcrm_838122013741647438,26/11/2024 00:55,call 5
zcrm_756609978736117325,zcrm_176583336385196510,14/08/2024 05:49,call 5
zcrm_247506393952927057,zcrm_981671291996153953,07/02/2025 02:04,call 1
zcrm_022009275183766128,zcrm_718596960381702207,30/11/2024 05:18,call 3
zcrm_830263454955381464,zcrm_571834007393915341,29/07/2024 21:01,call 5
zcrm_322439472417889261,zcrm_427711831547597648,23/08/2025 12:20,call 2
zcrm_411723900141361837,zcrm_876854240562051060,23/10/2024 18:30,survey completed
zcrm_730796844974269627,zcrm_873183356424182288,14/04/2025 00:56,call 3
zcrm_621803204072888996,zcrm_885559045692884082,18/03/2025 09:55,call 4
zcrm_679781006966136488,zcrm_930900158048954054,16/11/2024 06:23,call 2
zcrm_500371687279907917,zcrm_088437748437558224,19/07/2024 03:31,call 5
zcrm_922117385420685877,zcrm_571130468328981658,31/05/2025 09:27,survey completed
zcrm_228458845097106291,zcrm_182464994594812355,11/10/2024 14:57,call 3
zcrm_026870846010234295,zcrm_976638686743934701,03/11/2024 21:20,survey completed
zcrm_858449833306571179,zcrm_879224793586058141,28/04/2025 20:27,call 4
zcrm_471819834906519186,zcrm_114860518323507159,28/12/2024 00:49,call 3
zcrm_136858853951515102,zcrm_271692662287960933,01/09/2025 02:00,call 5
zcrm_828149968355595038,zcrm_557829686855400665,16/12/2024 10:48,survey completed
zcrm_394779608475876249,zcrm_832152529713698097,11/10/2024 21:34,call 1
zcrm_947736303718384147,zcrm_514186533690694508,27/10/2024 21:44,call 2
zcrm_662213879466370802,zcrm_221252909180153589,28/07/2024 21:10,survey completed
zcrm_849326676077741569,zcrm_871833838843463127,25/04/2025 19:36,call 3
zcrm_857598049650783254,zcrm_035157832497025969,03/07/2025 23:01,call 1
zcrm_461102605600111190,zcrm_699083966125952435,12/03/2025 16:40,call 3
zcrm_037830154991533450,zcrm_229600237270574687,31/01/2025 21:21,call 5
zcrm_747255960399894220,zcrm_065601916675887247,27/04/2025 12:56,call 5
zcrm_012267942496784904,zcrm_034930565746116157,28/01/2025 21:57,call 1
zcrm_784314545267888422,zcrm_623125345676034784,29/08/2024 11:36,call 1
zcrm_786912401871723122,zcrm_401994542645074150,29/09/2024 20:09,call 1
zcrm_425669465291161708,zcrm_207884394402279744,27/01/2025 16:06,survey completed
zcrm_838185045780267269,zcrm_474887267785553302,06/10/2024 12:25,call 3
zcrm_169697589955581981,zcrm_214870121601004540,01/12/2024 20:39,call 4
zcrm_804790339078926319,zcrm_252438962087635018,25/10/2024 09:33,call 1
zcrm_164005215034338702,zcrm_736376466755281512,12/10/2024 08:21,survey failed
zcrm_605770924474452894,zcrm_653761753316594866,25/12/2024 01:27,survey failed
zcrm_228602577859684109,zcrm_105782045786540400,08/07/2025 23:55,call 5
zcrm_918080924712506018,zcrm_214328461896039792,08/04/2025 05:46,survey completed
zcrm_630986988134741546,zcrm_810991584444688581,16/05/2025 11:39,survey completed
zcrm_286010886395997576,zcrm_251516151841261928,31/01/2025 21:37,call 5
zcrm_300931346207235035,zcrm_036556339765820102,15/07/2024 06:34,survey completed
zcrm_585934012258467494,zcrm_225349046249878807,30/07/2024 22:45,call 3
zcrm_396161818668497220,zcrm_219732014742165039,07/09/2025 07:33,call 5
zcrm_769195032903280877,zcrm_176484733494613499,27/06/2025 08:23,call 4
zcrm_563328690405760250,zcrm_496790236524281247,14/07/2025 06:39,call 3
zcrm_796547615122326031,zcrm_197328025665223929,14/06/2025 12:33,call 2
zcrm_958226179896511095,zcrm_058317994126569811,08/03/2025 14:50,call 1
zcrm_986719573748696959,zcrm_849514898103690384,29/08/2024 16:20,call 2
zcrm_353588849311343061,zcrm_703468765708614908,10/03/2025 02:05,call 4
zcrm_593073868983812794,zcrm_724504918679502905,16/05/2025 21:01,call 5
zcrm_834098868329765881,zcrm_969951938692907822,29/06/2025 10:57,call 1
zcrm_025246654914144698,zcrm_196053703879483301,10/07/2025 02:19,call 2
zcrm_394126540604835778,zcrm_569833527574800252,24/11/2024 09:51,call 1
zcrm_952853920948146731,zcrm_147770142141554281,20/01/2025 10:14,survey completed
zcrm_203485153685908771,zcrm_180753653172921178,13/07/2025 18:31,call 5
zcrm_345527451527807022,zcrm_486999356084969617,19/07/2024 10:27,call 2
zcrm_661545698628736377,zcrm_749406206226689163,14/06/2025 04:23,call 4
zcrm_593859204573508213,zcrm_674206034100742076,19/05/2025 18:21,call 2
zcrm_669651117837306634,zcrm_437571165676374244,09/06/2025 23:44,call 3
zcrm_422089721687640280,zcrm_512044922909342590,07/06/2025 14:54,call 3
zcrm_059519748887865079,zcrm_209216849081780964,07/01/2025 09:27,call 4
zcrm_568812780873915165,zcrm_298061644052509428,15/07/2024 13:44,survey failed
zcrm_360505943576875464,zcrm_490682473070087034,20/07/2025 18:06,call 2
zcrm_050206779438374136,zcrm_286846992292258797,22/10/2024 06:17,survey completed
zcrm_335662926717592032,zcrm_081041139759034001,10/03/2025 12:34,call 2
zcrm_356091046447935120,zcrm_067360658533813606,24/09/2024 11:17,survey failed
zcrm_933079582305303736,zcrm_542019121635941452,20/03/2025 22:31,survey completed
zcrm_209952480327356430,zcrm_212166087787541849,12/12/2024 10:38,survey completed
zcrm_578560889243540402,zcrm_280817720462507062,24/09/2024 14:29,survey completed
zcrm_246187387673642253,zcrm_260135028782328131,28/02/2025 00:52,survey completed
zcrm_702628228656930458,zcrm_338330495227217390,28/12/2024 00:19,call 5
zcrm_880141255320090086,zcrm_122983240428179419,28/07/2024 08:38,call 4
zcrm_666882298494112154,zcrm_348728425170973752,09/12/2024 22:54,call 1
zcrm_100864851560721796,zcrm_444561870188129807,21/06/2025 18:52,call 4
zcrm_832696520476310599,zcrm_425714836298539788,25/04/2025 18:14,call 2
zcrm_139158791491263702,zcrm_024935682028840962,25/02/2025 23:13,call 5
zcrm_661645427528253718,zcrm_481844062587500379,12/05/2025 14:05,call 1
zcrm_040014766580039780,zcrm_349428868236886667,21/02/2025 01:33,call 1
zcrm_454330212826211951,zcrm_506773429062829742,15/01/2025 08:30,call 1
zcrm_999392439426079021,zcrm_433283947849943476,13/07/2024 12:05,survey completed
zcrm_476383432528287567,zcrm_679440860738806447,20/08/2024 00:41,call 2
zcrm_667094414432406005,zcrm_310382599911490097,15/09/2024 15:33,call 1
zcrm_319231292241927171,zcrm_632285975242489792,31/10/2024 06:51,call 5
zcrm_566849936031020233,zcrm_448525828703452902,31/08/2025 03:06,survey completed
zcrm_411631387891029661,zcrm_138434368349875640,28/05/2025 09:41,survey completed
zcrm_939224155452062952,zcrm_282959709203413042,29/12/2024 15:23,survey failed
zcrm_849558542441945023,zcrm_528418482211777746,28/01/2025 21:34,call 3
zcrm_373438896873645129,zcrm_163074675199739240,08/04/2025 09:42,call 3
zcrm_479052554325139797,zcrm_509148831090452876,24/07/2025 22:06,call 3
zcrm_648814033034991741,zcrm_968212799855799150,16/10/2024 19:01,survey failed
zcrm_335379782533104433,zcrm_103777711265925149,21/09/2024 14:24,call 3
zcrm_891847134293747602,zcrm_429903958008744849,29/10/2024 03:59,call 3
zcrm_723673787265627050,zcrm_861690931386372622,14/07/2024 04:21,call 2
zcrm_421253604152216829,zcrm_020467694325229344,23/04/2025 08:58,call 1
zcrm_060831097712065635,zcrm_131786413213593627,12/08/2024 09:52,call 2
zcrm_025772916863703204,zcrm_449120221697145805,01/12/2024 18:54,survey completed
zcrm_220169948418227499,zcrm_806888177640728691,21/08/2025 17:28,survey completed
zcrm_064327103693368732,zcrm_887949885098641236,14/09/2025 02:26,call 1
zcrm_354338550923752442,zcrm_094619214549240246,04/11/2024 20:29,survey failed
zcrm_237740460697437882,zcrm_131450795685133224,29/08/2025 18:51,survey completed
zcrm_741289799121145836,zcrm_158281427273235782,07/09/2024 09:45,call 3
zcrm_308293852860806451,zcrm_593013601051822291,23/08/2025 16:46,call 4
zcrm_396875390798936766,zcrm_817807309824917646,20/05/2025 22:23,call 4
zcrm_983732530603012909,zcrm_990433791426019711,12/02/2025 19:14,survey completed
zcrm_887410186559786991,zcrm_767016421343901203,06/07/2025 03:37,call 5
zcrm_787132055477167800,zcrm_382115631887864470,01/07/2025 01:21,call 1
zcrm_638559328437485610,zcrm_585660443043010350,24/09/2024 04:31,call 3
zcrm_207357413226525339,zcrm_869249803393028280,22/07/2024 09:54,call 4
zcrm_298221466235871750,zcrm_897591608939208504,01/08/2024 10:07,call 4
zcrm_443062337031593329,zcrm_086915093842031011,14/09/2025 01:28,call 4
zcrm_056057019923499676,zcrm_115531868768099737,27/05/2025 15:46,survey failed
zcrm_276237514054851527,zcrm_482965183690115123,06/09/2024 07:07,call 4
zcrm_442270153207908803,zcrm_813044091675806310,01/08/2025 20:59,survey failed
zcrm_064037602495395054,zcrm_756926372213604307,04/03/2025 01:45,survey completed
zcrm_287781326045972139,zcrm_483659187718875429,17/11/2024 16:59,survey failed
zcrm_394975696341825405,zcrm_013895358962631088,11/09/2025 10:17,survey failed
zcrm_151273147936575552,zcrm_073092500513422984,20/05/2025 15:31,call 1
zcrm_113916641831724831,zcrm_170750599752372600,25/07/2024 22:25,call 5
zcrm_048147284404278028,zcrm_175493032490041145,26/01/2025 12:09,call 2
zcrm_021339726760109152,zcrm_478195617695826656,06/03/2025 23:47,call 5
zcrm_267896975819122590,zcrm_815544187578104056,27/01/2025 06:20,call 3
zcrm_071206477439664390,zcrm_037496157936907134,17/08/2024 08:44,call 5
zcrm_296583884728303877,zcrm_841383269766969672,22/08/2024 19:45,survey completed
zcrm_193001101692124022,zcrm_178618243033817463,08/07/2024 13:45,call 2
zcrm_808271227106720620,zcrm_218259997817846945,13/08/2024 11:46,survey completed
zcrm_289757648759652149,zcrm_171280322462832009,19/07/2024 09:23,survey failed
zcrm_026747892613985938,zcrm_945510212301946121,24/06/2025 21:08,call 5
zcrm_702060375915838742,zcrm_126656650253420621,17/01/2025 20:00,call 5
zcrm_522486363535258140,zcrm_419412136203872787,15/01/2025 13:45,call 5
zcrm_147283998026819840,zcrm_208859310524466931,23/02/2025 12:00,survey completed
zcrm_617021975630798822,zcrm_647928828143425456,03/01/2025 10:57,survey failed
zcrm_368575575774154569,zcrm_469088348612557955,22/01/2025 17:22,call 5
zcrm_222917474000687648,zcrm_928702642363092520,02/08/2025 14:57,call 5
zcrm_663875677652313981,zcrm_468647811123650895,03/07/2024 17:10,call 3
zcrm_288050250387014475,zcrm_579377287419117051,08/02/2025 00:01,call 1
zcrm_424802510358826135,zcrm_735520344105793441,11/07/2025 05:10,call 2
zcrm_242959897182391409,zcrm_427858258824518023,01/03/2025 13:57,call 2
zcrm_816242707484627340,zcrm_136833311197969164,09/02/2025 05:39,call 4
zcrm_823173609281857835,zcrm_354649467576917900,11/11/2024 23:26,survey completed
zcrm_058227502128619691,zcrm_177473297585721069,02/02/2025 11:33,call 1
zcrm_212975240893968422,zcrm_592624341524194214,01/02/2025 03:11,call 3
zcrm_103236307792761421,zcrm_899488518816050813,23/06/2025 11:46,call 5
zcrm_658895103065596139,zcrm_232116698262552265,13/01/2025 16:56,survey failed
zcrm_612964745878556945,zcrm_655658841217918805,15/09/2025 17:44,call 2
zcrm_069837967889697005,zcrm_605618211054959604,01/09/2025 02:00,call 2
zcrm_670235720711837369,zcrm_343311831661294320,23/12/2024 18:30,call 2
zcrm_685304674793549068,zcrm_051491289073281299,30/06/2025 04:02,survey failed
zcrm_080373488054952092,zcrm_642788029961529222,10/02/2025 17:43,call 5
zcrm_604862573678124132,zcrm_615907492791053939,27/06/2025 01:07,survey completed
zcrm_190083928250643805,zcrm_699967976536189216,01/06/2025 01:58,survey failed
zcrm_944457725972355470,zcrm_650958121815419603,06/09/2025 23:47,call 1
zcrm_493106741254300639,zcrm_257574611395508526,28/06/2025 21:41,call 4
zcrm_362961278427418581,zcrm_186173548811359694,05/10/2024 03:01,call 5
zcrm_826476019861733722,zcrm_030098369458872863,06/06/2025 21:43,call 3
zcrm_430162541235110155,zcrm_167549735227019332,12/11/2024 02:46,call 1
zcrm_831749504366326976,zcrm_804823473295776441,20/01/2025 01:30,call 3
zcrm_316352482217053738,zcrm_364361565146233984,21/02/2025 13:43,call 5
zcrm_004068829928845365,zcrm_903848457291809340,19/06/2025 09:19,call 2
zcrm_360605388342336154,zcrm_733552936499481482,15/03/2025 08:19,survey failed
zcrm_494816877570595807,zcrm_496585330713935294,24/06/2025 04:22,survey failed
zcrm_432655417425297578,zcrm_626314156921606224,06/06/2025 19:20,call 4
zcrm_162064279730650870,zcrm_301927045950403988,18/05/2025 18:58,survey failed
zcrm_531857056654589530,zcrm_109216510199863476,30/08/2024 01:26,call 3
zcrm_103732893594902714,zcrm_830290368024909089,09/11/2024 16:33,call 3
zcrm_342549527374138579,zcrm_070447672200133893,03/04/2025 16:10,call 5
zcrm_744975404031695518,zcrm_843618537294323967,09/09/2025 03:10,call 3
zcrm_481544831960897868,zcrm_350760632063780759,01/04/2025 00:31,survey failed
